"","Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio","City","holc_grade","ratio_n_obs_sp_richness"
"6755","C12",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Spokane","C",1.12
"6756","C13",98,40,82.4769275676731,0.224489795918366,48.4984118342425,2.45,"Spokane","C",2.45
"6759","C16",82,35,59.246151782456,0.18292682926829,59.0755668461225,2.34285714285714,"Spokane","C",2.34
"6765","C5",80,36,NA,NA,NA,2.22222222222222,"Spokane","C",2.22
"6766","C6",6,6,NA,NA,NA,1,"Spokane","C",1
"6767","C7",17,10,NA,NA,NA,1.7,"Spokane","C",1.7
"6768","C8",20,15,54.9193943810973,0.550000000000001,27.3127556649875,1.33333333333333,"Spokane","C",1.33
"6769","C9",4,4,NA,NA,NA,1,"Spokane","C",1
"6770","D1",29,24,123.495964047238,0.655172413793103,19.4338334739586,1.20833333333333,"Spokane","D",1.21
"6772","D2",62,34,73.2790764318941,0.322580645161288,46.3979646790442,1.82352941176471,"Spokane","D",1.82
"6774","D3",139,53,97.1959243060257,0.208633093525179,54.5290354286124,2.62264150943396,"Spokane","D",2.62
"6776","D5",5,5,NA,NA,NA,1,"Spokane","D",1
"6777","D6",22,15,39.2759640584746,0.363636363636363,38.191296788203,1.46666666666667,"Spokane","D",1.47
"6778","D7",183,65,97.5947327177338,0.125683060109296,66.6019550337771,2.81538461538462,"Spokane","D",2.82
"6780","D9",80,31,63.4953908227912,0.199999999999999,48.8224414375488,2.58064516129032,"Spokane","D",2.58
"6783","A1",70,35,62.5765397707592,0.171428571428571,55.9315042477865,2,"Springfield","A",2
"6784","A2",56,30,70.8834142656794,0.357142857142854,42.3230177479268,1.86666666666667,"Springfield","A",1.87
"6788","B3",33,22,60.6098410439606,0.424242424242422,36.2977358479513,1.5,"Springfield","B",1.5
"6790","B5",18,8,14.4713232673118,0.277777777777778,55.2817448150756,2.25,"Springfield","B",2.25
"6792","C5",70,30,58.8490204258304,0.257142857142856,50.9779088639379,2.33333333333333,"Springfield","C",2.33
"6793","C6",15,11,37.6313072556435,0.533333333333333,29.230980272019,1.36363636363636,"Springfield","C",1.36
"6794","C7",12,11,115.356179270274,0.833333333333334,9.53568336744885,1.09090909090909,"Springfield","C",1.09
"6795","C7",15,13,84.6874532250617,0.733333333333333,15.3505619840188,1.15384615384615,"Springfield","C",1.15
"6796","D1",15,9,18.0258030238369,0.199999999999999,49.9284275330127,1.66666666666667,"Springfield","D",1.67
"6797","D10",6,6,NA,NA,NA,1,"Springfield","D",1
"6799","D7-A",6,6,NA,NA,NA,1,"Springfield","D",1
"6800","D8",17,16,247.83817472579,0.882352941176471,6.45582546663867,1.0625,"Springfield","D",1.06
"6801","D9",10,9,76.3681272346926,0.800000000000001,11.7850212200981,1.11111111111111,"Springfield","D",1.11
"6803","A2",6,6,NA,NA,NA,1,"Springfield","A",1
"6804","B1",30,15,25.6126754830975,0,58.5647524792906,2,"Springfield","B",2
"6806","B3",48,33,110.383283063725,0.5,29.8958312201576,1.45454545454545,"Springfield","B",1.45
"6807","C1",24,13,23.6619179376352,0.0833333333333339,54.9406013251487,1.84615384615385,"Springfield","C",1.85
"6809","C3",52,19,27.6455163205637,0.0961538461538467,68.7272387308142,2.73684210526316,"Springfield","C",2.74
"6810","C4",16,7,10.494827345013,0.0625,66.6995251077312,2.28571428571429,"Springfield","C",2.29
"6813","C9",10,10,NA,NA,NA,1,"Springfield","C",1
"6818","D7",53,33,79.0592147579364,0.320754716981135,41.7408648707674,1.60606060606061,"Springfield","D",1.61
"6819","D8",91,41,82.9448582047623,0.27472527472527,49.4304299113818,2.21951219512195,"Springfield","D",2.22
"6820","A1",44,28,71.9750989984764,0.363636363636363,38.9023431570309,1.57142857142857,"Springfield","A",1.57
"6821","A2",3,3,NA,NA,NA,1,"Springfield","A",1
"6823","B1",29,15,29.305087498287,0.241379310344827,51.1856516411247,1.93333333333333,"Springfield","B",1.93
"6824","B2",22,19,123.983407844326,0.727272727272727,15.3246311989233,1.15789473684211,"Springfield","B",1.16
"6825","B3",75,33,59.773344474177,0.25333333333333,55.2085554025783,2.27272727272727,"Springfield","B",2.27
"6826","B5",9,7,34.3694687458318,0.666666666666666,20.366913587656,1.28571428571429,"Springfield","B",1.29
"6827","B6",15,10,25.8278292229926,0.4,38.7179267512646,1.5,"Springfield","B",1.5
"6828","C10",25,15,33.3089539526803,0.32,45.032936252845,1.66666666666667,"Springfield","C",1.67
"6829","C12",11,8,23.2451371120631,0.454545454545455,34.4158004378834,1.375,"Springfield","C",1.38
"6830","C3",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Springfield","C",1.12
"6831","C4",10,8,32.2345369252064,0.6,24.8181012141181,1.25,"Springfield","C",1.25
"6833","C7",18,10,30.561584175558,0.388888888888889,32.7208169005768,1.8,"Springfield","C",1.8
"6834","C8",8,8,NA,NA,NA,1,"Springfield","C",1
"6836","D4",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Springfield","D",1.25
"6837","D7",68,24,35.5902272885992,0.117647058823529,67.4342420052149,2.83333333333333,"Springfield","D",2.83
"6838","A3",41,34,178.965758003416,0.658536585365852,18.998047659682,1.20588235294118,"St. Joseph","A",1.21
"6839","B1",10,8,32.2345369252064,0.6,24.8181012141181,1.25,"St. Joseph","B",1.25
"6841","B4",20,14,46.3454600989666,0.5,30.2079210565701,1.42857142857143,"St. Joseph","B",1.43
"6843","B7",2,2,NA,NA,NA,1,"St. Joseph","B",1
"6844","C3",46,25,50.9079152807137,0.282608695652172,49.1082768998619,1.84,"St. Joseph","C",1.84
"6845","C5",30,23,85.5091833111004,0.533333333333331,26.8976957905459,1.30434782608696,"St. Joseph","C",1.3
"6846","C7",20,15,50.6500370758201,0.5,29.6149832576546,1.33333333333333,"St. Joseph","C",1.33
"6848","D1",23,19,108.054845256814,0.695652173913043,17.5836631433256,1.21052631578947,"St. Joseph","D",1.21
"6853","D4",113,59,120.07854964961,0.274336283185839,49.134504182606,1.91525423728814,"St. Joseph","D",1.92
"6855","D6",57,28,55.2691453850635,0.280701754385966,50.6611777781659,2.03571428571429,"St. Joseph","D",2.04
"6856","D7",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333,"St. Joseph","D",1.33
"6857","D9",30,20,52.0480283825926,0.366666666666667,38.4260472903695,1.5,"St. Joseph","D",1.5
"6859","A10",3,3,NA,NA,NA,1,"St. Louis","A",1
"6861","A12",23,21,220.653032087886,0.826086956521738,9.51720436437771,1.0952380952381,"St. Louis","A",1.1
"6864","A15",89,42,78.0474466831047,0.235955056179776,53.8134196375856,2.11904761904762,"St. Louis","A",2.12
"6865","A16",106,39,69.6849043329283,0.216981132075475,55.9662101474269,2.71794871794872,"St. Louis","A",2.72
"6866","A17",12,9,29.0636214220099,0.5,30.9665470428413,1.33333333333333,"St. Louis","A",1.33
"6874","A24",284,139,323.415792922598,0.320422535211264,42.9787298708899,2.0431654676259,"St. Louis","A",2.04
"6878","A28",54,40,NA,NA,NA,1.35,"St. Louis","A",1.35
"6879","A29",3,3,NA,NA,NA,1,"St. Louis","A",1
"6880","A3",19,12,27.6352981819638,0.315789473684211,43.4227266917344,1.58333333333333,"St. Louis","A",1.58
"6882","A31",121,41,67.1288820679464,0.165289256198349,61.0765422229148,2.95121951219512,"St. Louis","A",2.95
"6885","A6",124,54,94.6745936439729,0.201612903225808,57.0374774494083,2.2962962962963,"St. Louis","A",2.3
"6886","A7",119,54,93.6284719095609,0.184873949579831,57.6747637750198,2.2037037037037,"St. Louis","A",2.2
"6887","A9",7,3,7.52633621656869,0.285714285714286,39.8600316764446,2.33333333333333,"St. Louis","A",2.33
"6890","B11",55,30,67.1907703959879,0.327272727272728,44.6489894716126,1.83333333333333,"St. Louis","B",1.83
"6891","B12",29,16,36.8153058454926,0.344827586206897,43.4601849218616,1.8125,"St. Louis","B",1.81
"6892","B13",12,9,34.2527073113466,0.583333333333334,26.2752953166381,1.33333333333333,"St. Louis","B",1.33
"6893","B15",10,7,21.080516841483,0.5,33.2060169712023,1.42857142857143,"St. Louis","B",1.43
"6899","B22",32,24,91.443901922163,0.5625,26.2455992094791,1.33333333333333,"St. Louis","B",1.33
"6901","B25",54,27,55.8476182768399,0.296296296296298,48.3458396849789,2,"St. Louis","B",2
"6904","B28",49,33,89.8732338192534,0.387755102040813,36.7183849936537,1.48484848484848,"St. Louis","B",1.48
"6905","B29",3,2,NA,NA,NA,1.5,"St. Louis","B",1.5
"6906","B3",65,39,94.5435348675374,0.369230769230768,41.2508375687898,1.66666666666667,"St. Louis","B",1.67
"6907","B30",11,9,56.2465483535725,0.727272727272727,16.0009818619001,1.22222222222222,"St. Louis","B",1.22
"6908","B31",2,2,NA,NA,NA,1,"St. Louis","B",1
"6909","B31",70,26,38.5902708088112,0.0714285714285694,67.3744948015848,2.69230769230769,"St. Louis","B",2.69
"6910","B33",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"St. Louis","B",1.25
"6912","B36",7,7,NA,NA,NA,1,"St. Louis","B",1
"6913","B38",6,6,NA,NA,NA,1,"St. Louis","B",1
"6914","B39",2,2,NA,NA,NA,1,"St. Louis","B",1
"6916","B40",4,4,NA,NA,NA,1,"St. Louis","B",1
"6919","B6",74,32,59.5682558798472,0.216216216216218,53.7198874255206,2.3125,"St. Louis","B",2.31
"6920","B7",159,63,122.196695796199,0.232704402515722,51.5562221952973,2.52380952380952,"St. Louis","B",2.52
"6924","C10",2,2,NA,NA,NA,1,"St. Louis","C",1
"6925","C11",11,11,NA,NA,NA,1,"St. Louis","C",1
"6926","C12",15,10,39.8675989595632,0.533333333333333,25.0830254667274,1.5,"St. Louis","C",1.5
"6927","C13",2,2,NA,NA,NA,1,"St. Louis","C",1
"6928","C14",47,19,30.1181933654179,0.0851063829787222,63.0847931995019,2.47368421052632,"St. Louis","C",2.47
"6929","C15",15,15,NA,NA,NA,1,"St. Louis","C",1
"6931","C16",9,9,NA,NA,NA,1,"St. Louis","C",1
"6932","C17",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714,"St. Louis","C",1.14
"6935","C2",133,46,75.70614753168,0.142857142857146,60.7612479300321,2.89130434782609,"St. Louis","C",2.89
"6938","C22",85,35,60.5077062814526,0.200000000000003,57.8438717164338,2.42857142857143,"St. Louis","C",2.43
"6941","C26",3,3,NA,NA,NA,1,"St. Louis","C",1
"6942","C27",3,3,NA,NA,NA,1,"St. Louis","C",1
"6943","C28",41,21,41.6830093945536,0.292682926829269,50.3802395868853,1.95238095238095,"St. Louis","C",1.95
"6945","C30",4,4,NA,NA,NA,1,"St. Louis","C",1
"6946","C31",85,31,48.197364136978,0.117647058823529,64.3188700359159,2.74193548387097,"St. Louis","C",2.74
"6947","C32",7,7,NA,NA,NA,1,"St. Louis","C",1
"6948","C34",4,4,NA,NA,NA,1,"St. Louis","C",1
"6949","C35",4,4,NA,NA,NA,1,"St. Louis","C",1
"6951","C37",71,39,84.0932355622077,0.29577464788732,46.377095302927,1.82051282051282,"St. Louis","C",1.82
"6952","C38",2,2,NA,NA,NA,1,"St. Louis","C",1
"6958","C6",17,16,247.83817472579,0.882352941176471,6.45582546663867,1.0625,"St. Louis","C",1.06
"6960","C7",17,7,10.4154609182276,0.117647058823529,67.2077794248126,2.42857142857143,"St. Louis","C",2.43
"6964","D10",173,59,93.2303095934024,0.150289017341045,63.2841403802173,2.93220338983051,"St. Louis","D",2.93
"6965","D11",22,21,430.328115911028,0.909090909090907,4.87999719831038,1.04761904761905,"St. Louis","D",1.05
"6966","D12",4,4,NA,NA,NA,1,"St. Louis","D",1
"6967","D13",63,32,59.8457507535076,0.19047619047619,53.4707971695458,1.96875,"St. Louis","D",1.97
"6968","D16",11,11,NA,NA,NA,1,"St. Louis","D",1
"6970","D3",3,3,NA,NA,NA,1,"St. Louis","D",1
"6971","D4",16,6,8.42403868407981,0.0625,71.2247441519839,2.66666666666667,"St. Louis","D",2.67
"6973","D6",5,5,NA,NA,NA,1,"St. Louis","D",1
"6974","D8",119,40,62.30553724134,0.159663865546221,64.1997513721138,2.975,"St. Louis","D",2.98
"6975","D9",18,8,12.7971542182482,0.166666666666667,62.5138985087197,2.25,"St. Louis","D",2.25
"6976","A1",83,34,NA,NA,NA,2.44117647058824,"St. Paul","A",2.44
"6977","A2",44,29,87.9676132179291,0.454545454545453,32.9666782343588,1.51724137931034,"St. Paul","A",1.52
"6979","A3",4,4,NA,NA,NA,1,"St. Paul","A",1
"6981","A5",40,24,59.2175372122982,0.375,40.528534501458,1.66666666666667,"St. Paul","A",1.67
"6982","A6",112,45,77.0213137758706,0.1875,58.4253861612234,2.48888888888889,"St. Paul","A",2.49
"6985","B11",25,19,78.2938724986112,0.600000000000001,24.2675440537662,1.31578947368421,"St. Paul","B",1.32
"6986","B12",60,25,65.5567415078961,0.283333333333335,38.1349033294903,2.4,"St. Paul","B",2.4
"6987","B2",9,6,15.7025351170338,0.444444444444445,38.2103905852204,1.5,"St. Paul","B",1.5
"6988","B2",19,14,48.208947423658,0.526315789473685,29.0402523767396,1.35714285714286,"St. Paul","B",1.36
"6994","B7",83,36,65.8370463308305,0.192771084337352,54.6804603279138,2.30555555555556,"St. Paul","B",2.31
"6995","B8",107,38,62.6703984291139,0.177570093457945,60.6346871130579,2.81578947368421,"St. Paul","B",2.82
"6996","B8",4,4,NA,NA,NA,1,"St. Paul","B",1
"6997","B9",87,31,53.0445560333731,0.172413793103448,58.4414354990478,2.80645161290323,"St. Paul","B",2.81
"6999","C1",70,30,50.0466661717429,0.171428571428571,59.9440528107314,2.33333333333333,"St. Paul","C",2.33
"7002","C4",26,16,66.912050350143,0.5,23.9119858325576,1.625,"St. Paul","C",1.62
"7005","C7",24,9,15.0771107395365,0.208333333333334,59.6931345499731,2.66666666666667,"St. Paul","C",2.67
"7007","D1",57,22,34.7156228692328,0.140350877192983,63.3720445773647,2.59090909090909,"St. Paul","D",2.59
"7008","D10",185,69,102.637156082063,0.0810810810810807,67.2271160210553,2.68115942028985,"St. Paul","D",2.68
"7009","D2",29,19,59.5641777599729,0.482758620689655,31.8983669623792,1.52631578947368,"St. Paul","D",1.53
"7012","D5",72,33,59.5797891816534,0.222222222222221,55.3879099830078,2.18181818181818,"St. Paul","D",2.18
"7013","D5",12,9,29.0636214220099,0.5,30.9665470428413,1.33333333333333,"St. Paul","D",1.33
"7018","A1",159,59,98.529947622746,0.163522012578618,59.8802713525239,2.69491525423729,"St. Petersburg","A",2.69
"7021","A4",112,44,71.2527288808714,0.160714285714285,61.7520208574248,2.54545454545455,"St. Petersburg","A",2.55
"7028","B6",3,3,NA,NA,NA,1,"St. Petersburg","B",1
"7031","B9",19,13,67.3288506475333,0.578947368421053,19.3082161287069,1.46153846153846,"St. Petersburg","B",1.46
"7034","C11",15,15,NA,NA,NA,1,"St. Petersburg","C",1
"7035","C12",3,3,NA,NA,NA,1,"St. Petersburg","C",1
"7036","C13",2,2,NA,NA,NA,1,"St. Petersburg","C",1
"7037","C14",33,25,89.5214863442314,0.515151515151516,27.9262566127076,1.32,"St. Petersburg","C",1.32
"7038","C14",135,50,90.8397799196593,0.222222222222221,55.0419651437081,2.7,"St. Petersburg","C",2.7
"7040","C17",10,8,32.2345369252064,0.6,24.8181012141181,1.25,"St. Petersburg","C",1.25
"7041","C18",21,14,38.0801686591186,0.428571428571429,36.7645430494899,1.5,"St. Petersburg","C",1.5
"7044","C20",81,37,70.8532828209552,0.25925925925926,52.2205867207286,2.18918918918919,"St. Petersburg","C",2.19
"7045","C3",23,18,77.7239794002107,0.608695652173914,23.1588759851264,1.27777777777778,"St. Petersburg","C",1.28
"7048","C6",183,69,124.792780735045,0.202185792349724,55.2916599771089,2.65217391304348,"St. Petersburg","C",2.65
"7050","C8",81,49,113.104715455567,0.296296296296298,43.3226853563407,1.6530612244898,"St. Petersburg","C",1.65
"7051","C9",87,36,70.719566454659,0.252873563218394,50.9052894478376,2.41666666666667,"St. Petersburg","C",2.42
"7055","D12",14,13,162.347513498635,0.857142857142858,8.00751407880929,1.07692307692308,"St. Petersburg","D",1.08
"7058","D2",197,106,204.260019114039,0.137055837563452,51.8946392249283,1.85849056603774,"St. Petersburg","D",1.86
"7059","D3",59,37,106.624781365118,0.440677966101696,34.7011262544115,1.59459459459459,"St. Petersburg","D",1.59
"7062","D7",3,3,NA,NA,NA,1,"St. Petersburg","D",1
"7067","A2",34,23,67.3225216580539,0.441176470588236,34.1639015199433,1.47826086956522,"Stamford, Darien, and New Canaan","A",1.48
"7068","A3",24,21,180.647438184142,0.791666666666664,11.6248534776307,1.14285714285714,"Stamford, Darien, and New Canaan","A",1.14
"7071","A6",13,11,83.4623347019508,0.769230769230768,13.179597766204,1.18181818181818,"Stamford, Darien, and New Canaan","A",1.18
"7076","B3",43,22,41.9826857939992,0.255813953488371,52.4025549674209,1.95454545454545,"Stamford, Darien, and New Canaan","B",1.95
"7077","B4",22,15,43.2020254985729,0.454545454545453,34.720594293653,1.46666666666667,"Stamford, Darien, and New Canaan","B",1.47
"7079","B6",20,13,36.8289960529052,0.450000000000001,35.2982741677926,1.53846153846154,"Stamford, Darien, and New Canaan","B",1.54
"7080","B7",25,21,116.294000967169,0.68,18.0576812435309,1.19047619047619,"Stamford, Darien, and New Canaan","B",1.19
"7085","C3",77,33,61.4906184359879,0.20779220779221,53.6667232162468,2.33333333333333,"Stamford, Darien, and New Canaan","C",2.33
"7087","C5",55,26,46.2179684587844,0.199999999999999,56.2551770815844,2.11538461538462,"Stamford, Darien, and New Canaan","C",2.12
"7090","D2",3,2,NA,NA,NA,1.5,"Stamford, Darien, and New Canaan","D",1.5
"7091","D2",22,14,40.6595692020505,0.454545454545453,34.4322388917342,1.57142857142857,"Stamford, Darien, and New Canaan","D",1.57
"7094","A2",75,42,94.7646910522593,0.32,44.320304887438,1.78571428571429,"Staten Island","A",1.79
"7096","A4",5,5,NA,NA,NA,1,"Staten Island","A",1
"7097","B1",159,55,98.4971994058771,0.176100628930818,55.8391510943998,2.89090909090909,"Staten Island","B",2.89
"7098","B10",19,11,22.4193493230672,0.263157894736842,49.064760272423,1.72727272727273,"Staten Island","B",1.73
"7102","B15",26,15,33.7435879418225,0.307692307692307,44.4528899115932,1.73333333333333,"Staten Island","B",1.73
"7103","B2",30,21,64.0282010786332,0.466666666666665,32.7980478074182,1.42857142857143,"Staten Island","B",1.43
"7104","B3",5,5,NA,NA,NA,1,"Staten Island","B",1
"7105","B4",84,45,89.9756332716962,0.226190476190474,50.0135407373184,1.86666666666667,"Staten Island","B",1.87
"7106","B5",60,32,68.1127632478107,0.300000000000001,46.9809158726629,1.875,"Staten Island","B",1.88
"7108","B7",19,11,26.733762338333,0.368421052631579,41.1464718687474,1.72727272727273,"Staten Island","B",1.73
"7110","B9",46,19,31.5120175727107,0.217391304347824,60.2944573642722,2.42105263157895,"Staten Island","B",2.42
"7113","C11",140,50,80.4732625944384,0.149999999999999,62.132438014829,2.8,"Staten Island","C",2.8
"7114","C12",72,37,69.8473714936924,0.208333333333336,52.9726447950032,1.94594594594595,"Staten Island","C",1.95
"7115","C13",24,13,23.6619179376352,0.0833333333333339,54.9406013251487,1.84615384615385,"Staten Island","C",1.85
"7120","C18",96,38,65.8837453306344,0.166666666666664,57.6773524475556,2.52631578947368,"Staten Island","C",2.53
"7121","C19",120,54,99.105471122244,0.233333333333334,54.4874055776319,2.22222222222222,"Staten Island","C",2.22
"7122","C2",7,7,NA,NA,NA,1,"Staten Island","C",1
"7124","C21",66,47,188.633325018562,0.575757575757578,24.9160640069167,1.40425531914894,"Staten Island","C",1.4
"7126","C22",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Staten Island","C",1.25
"7135","C8",100,52,145.863419453889,0.369999999999997,35.6497881337813,1.92307692307692,"Staten Island","C",1.92
"7136","C9",32,16,30.6816102121134,0.25,52.1485016248693,2,"Staten Island","C",2
"7138","D10",63,31,61.6670295017211,0.269841269841272,50.2699744912065,2.03225806451613,"Staten Island","D",2.03
"7141","D13",13,8,46.7928780084812,0.538461538461538,17.0966188456072,1.625,"Staten Island","D",1.62
"7150","D2",23,14,33.2549843088012,0.391304347826086,42.0989523555264,1.64285714285714,"Staten Island","D",1.64
"7151","D20",2,2,NA,NA,NA,1,"Staten Island","D",1
"7152","D20",44,32,104.675603902461,0.477272727272727,30.5706380541336,1.375,"Staten Island","D",1.38
"7153","D21",66,23,34.3864545431491,0.136363636363637,66.886802683129,2.8695652173913,"Staten Island","D",2.87
"7154","D22",69,30,53.9925759265844,0.231884057971016,55.5631945413978,2.3,"Staten Island","D",2.3
"7155","D3",130,48,81.2230226609948,0.138461538461542,59.0965448310639,2.70833333333333,"Staten Island","D",2.71
"7158","D6",11,6,11.8035630064997,0.272727272727272,50.8321088869186,1.83333333333333,"Staten Island","D",1.83
"7161","D8",86,50,140.167384846127,0.406976744186046,35.6716364901071,1.72,"Staten Island","D",1.72
"7162","D9",20,12,35.579230333941,0.450000000000001,33.7275424099114,1.66666666666667,"Staten Island","D",1.67
"7163","D9",28,13,23.1868356918019,0.25,56.0662962932729,2.15384615384615,"Staten Island","D",2.15
"7165","A2",6,6,NA,NA,NA,1,"Stockton","A",1
"7166","A3",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Stockton","A",1.25
"7167","B1",58,34,74.9316896754012,0.275862068965516,45.3746607707441,1.70588235294118,"Stockton","B",1.71
"7168","B10",52,29,62.8942412414058,0.326923076923077,46.109149943776,1.79310344827586,"Stockton","B",1.79
"7170","B14",3,3,NA,NA,NA,1,"Stockton","B",1
"7171","B15",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333,"Stockton","B",1.33
"7172","B2",75,26,37.9973661432101,0.106666666666666,68.4257953617294,2.88461538461538,"Stockton","B",2.88
"7173","B3",11,7,18.1531621065205,0.454545454545455,38.5607750259974,1.57142857142857,"Stockton","B",1.57
"7174","B5",48,29,66.7982541304793,0.333333333333336,43.4143083191266,1.6551724137931,"Stockton","B",1.66
"7175","B7",22,16,59.6421699476776,0.545454545454545,26.8266563977071,1.375,"Stockton","B",1.38
"7177","C12",6,6,NA,NA,NA,1,"Stockton","C",1
"7178","C13",4,4,NA,NA,NA,1,"Stockton","C",1
"7179","C2",14,7,11.6212372573053,0.142857142857142,60.2345502893822,2,"Stockton","C",2
"7180","C3",77,40,93.3653943784826,0.350649350649348,42.8424260040598,1.925,"Stockton","C",1.93
"7181","C4",17,15,112.675928535711,0.764705882352942,13.3125150996612,1.13333333333333,"Stockton","C",1.13
"7183","C8",7,7,NA,NA,NA,1,"Stockton","C",1
"7184","D4",8,6,25.4341778736457,0.625,23.5903044706512,1.33333333333333,"Stockton","D",1.33
"7185","D5",19,13,38.2612531790644,0.473684210526317,33.9769320653441,1.46153846153846,"Stockton","D",1.46
"7186","A1",54,33,83.9278841964219,0.370370370370367,39.3194708957132,1.63636363636364,"Syracuse","A",1.64
"7191","A4",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2,"Syracuse","A",1.2
"7194","B10",26,16,37.2650038413086,0.346153846153847,42.9357261524386,1.625,"Syracuse","B",1.62
"7196","B12",12,8,18.9093657520938,0.333333333333334,42.30707737574,1.5,"Syracuse","B",1.5
"7198","B14",53,23,38.2714331954603,0.188679245283019,60.0970438774376,2.30434782608696,"Syracuse","B",2.3
"7199","B16",68,25,40.5351339316844,0.176470588235293,61.674891816402,2.72,"Syracuse","B",2.72
"7201","B19",6,4,11.5757163319762,0.5,34.555096939881,1.5,"Syracuse","B",1.5
"7202","B2",10,10,NA,NA,NA,1,"Syracuse","B",1
"7207","B5",14,14,NA,NA,NA,1,"Syracuse","B",1
"7208","B6",9,8,59.8759170331237,0.777777777777778,13.3609644685264,1.125,"Syracuse","B",1.12
"7212","C1",2,2,NA,NA,NA,1,"Syracuse","C",1
"7213","C10",7,7,NA,NA,NA,1,"Syracuse","C",1
"7214","C11",2,1,NA,NA,NA,2,"Syracuse","C",2
"7217","C12",2,2,NA,NA,NA,1,"Syracuse","C",1
"7219","C14",14,13,162.347513498635,0.857142857142858,8.00751407880929,1.07692307692308,"Syracuse","C",1.08
"7221","C15",15,11,33.8683054489597,0.466666666666667,32.4787433388932,1.36363636363636,"Syracuse","C",1.36
"7222","C16",44,23,63.0814607116235,0.363636363636363,36.4607917136611,1.91304347826087,"Syracuse","C",1.91
"7223","C18",31,24,109.200671524334,0.612903225806452,21.9778868252216,1.29166666666667,"Syracuse","C",1.29
"7225","C3",6,6,NA,NA,NA,1,"Syracuse","C",1
"7226","C4",17,14,68.1793029103911,0.647058823529411,20.5340908492426,1.21428571428571,"Syracuse","C",1.21
"7227","C5",80,35,66.2137184037319,0.25,52.8591368129952,2.28571428571429,"Syracuse","C",2.29
"7228","C6",12,10,50.2113719008126,0.666666666666668,19.9158071596888,1.2,"Syracuse","C",1.2
"7229","C6",86,36,58.15683813777,0.127906976744185,61.9015771021082,2.38888888888889,"Syracuse","C",2.39
"7230","C7",21,19,180.659283353687,0.80952380952381,10.5170349662036,1.10526315789474,"Syracuse","C",1.11
"7231","C7",10,10,NA,NA,NA,1,"Syracuse","C",1
"7234","C9",10,10,NA,NA,NA,1,"Syracuse","C",1
"7236","D1",3,3,NA,NA,NA,1,"Syracuse","D",1
"7237","D2",25,14,31.657724447873,0.32,44.2230142695572,1.78571428571429,"Syracuse","D",1.79
"7238","D3",5,4,13.9329184151309,0.6,28.7089888910572,1.25,"Syracuse","D",1.25
"7239","D4",15,10,25.8278292229926,0.4,38.7179267512646,1.5,"Syracuse","D",1.5
"7245","A4",4,2,NA,NA,NA,2,"Tacoma","A",2
"7246","B1",40,22,49.7130795883305,0.324999999999999,44.2539472150589,1.81818181818182,"Tacoma","B",1.82
"7247","B2",38,20,41.6639808979799,0.315789473684209,48.0030942049748,1.9,"Tacoma","B",1.9
"7262","C16",4,4,NA,NA,NA,1,"Tacoma","C",1
"7264","C18",10,7,21.080516841483,0.5,33.2060169712023,1.42857142857143,"Tacoma","C",1.43
"7265","C19",41,25,57.302561203209,0.292682926829269,43.6280673587064,1.64,"Tacoma","C",1.64
"7268","C20",44,21,36.6548444291777,0.204545454545453,57.2911993681352,2.0952380952381,"Tacoma","C",2.1
"7271","C23",167,60,97.445708134946,0.149700598802397,61.5727476852137,2.78333333333333,"Tacoma","C",2.78
"7275","C6",48,34,110.227466734072,0.479166666666664,30.8453065351002,1.41176470588235,"Tacoma","C",1.41
"7276","C7",128,44,68.8237412080933,0.1484375,63.9314271901654,2.90909090909091,"Tacoma","C",2.91
"7277","C8",28,19,51.4886689683275,0.392857142857142,36.901322913761,1.47368421052632,"Tacoma","C",1.47
"7279","D1",3,2,NA,NA,NA,1.5,"Tacoma","D",1.5
"7280","D2",7,4,7.37550093176442,0.285714285714286,54.2336044291312,1.75,"Tacoma","D",1.75
"7281","D4",86,34,53.3226957079478,0.104651162790695,63.7627178232331,2.52941176470588,"Tacoma","D",2.53
"7284","D7",11,11,NA,NA,NA,1,"Tacoma","D",1
"7285","D8",30,22,73.960363300348,0.5,29.7456624309152,1.36363636363636,"Tacoma","D",1.36
"7288","A2",71,32,65.8050098652426,0.281690140845072,48.6285163782067,2.21875,"Tampa","A",2.22
"7293","B2",8,7,45.3854722980917,0.75,15.4234376014069,1.14285714285714,"Tampa","B",1.14
"7296","B5",12,12,NA,NA,NA,1,"Tampa","B",1
"7297","C1",2,2,NA,NA,NA,1,"Tampa","C",1
"7298","C2",53,32,80.7562522140701,0.377358490566039,39.6254149030763,1.65625,"Tampa","C",1.66
"7300","C4",95,42,71.8751633579629,0.147368421052633,58.4346497980472,2.26190476190476,"Tampa","C",2.26
"7302","C6",33,20,45.7757321630994,0.333333333333332,43.6912727659708,1.65,"Tampa","C",1.65
